time,CSI
43.560224533081055,[110 96 6 0 0 0 0 0 0 0 0 0 -13 -8 -13 -8 -13 -9 -12 -9 -12 -10 -12 -10 -11 -10 -11 -10 -11 -11 -11 -11 -11 -11 -10 -11 -10 -11 -10 -11 -10 -11 -9 -11 -9 -11 -10 -11 -9 -11 -9 -11 -9 -11 -9 -11 -9 -11 -9 -11 -9 -10 -9 -10 0 0 -9 -10 -9 -10 -9 -10 -9 -10 -9 -9 -10 -9 -10 -10 -10 -9 -10 -10 -10 -10 -11 -9 -10 -9 -11 -8 -10 -8 -11 -9 -11 -9 -11 -8 -11 -8 -12 -8 -12 -9 -12 -8 -12 -7 -12 -8 -13 -8 -12 -8 -12 -8 0 0 0 0 0 0 0 0 0 0 ]
43.67180800437927,[110 96 6 0 0 0 0 0 0 0 0 0 -11 -15 -10 -15 -10 -15 -9 -16 -9 -16 -8 -16 -8 -16 -8 -16 -7 -17 -7 -16 -7 -17 -7 -17 -6 -16 -6 -16 -6 -16 -6 -16 -6 -16 -6 -16 -6 -16 -5 -16 -6 -16 -5 -16 -6 -15 -6 -15 -6 -15 -6 -15 0 0 -6 -15 -6 -15 -6 -14 -7 -15 -7 -14 -7 -15 -7 -14 -7 -14 -8 -14 -8 -14 -8 -14 -8 -14 -9 -13 -9 -14 -9 -14 -9 -13 -10 -13 -10 -14 -10 -13 -10 -13 -10 -13 -11 -13 -11 -13 -11 -13 -11 -13 -11 -13 0 0 0 0 0 0 0 0 0 0 ]
43.77680730819702,[110 96 6 0 0 0 0 0 0 0 0 0 -17 2 -17 1 -17 1 -17 0 -17 0 -17 -1 -17 -1 -17 -2 -17 -2 -17 -2 -17 -3 -16 -3 -16 -3 -16 -3 -16 -3 -16 -3 -16 -3 -16 -3 -16 -3 -16 -3 -16 -3 -15 -3 -15 -3 -15 -3 -15 -3 -15 -3 0 0 -15 -3 -15 -3 -15 -2 -15 -2 -15 -1 -15 -2 -15 -1 -15 -1 -14 -1 -15 -1 -15 -1 -15 0 -15 0 -15 0 -15 0 -15 0 -16 1 -16 1 -16 1 -16 1 -16 1 -16 2 -16 2 -16 2 -16 2 -16 2 0 0 0 0 0 0 0 0 0 0 ]
43.89037823677063,[110 96 6 0 0 0 0 0 0 0 0 0 -17 -1 -18 -1 -17 -2 -18 -3 -17 -3 -17 -3 -17 -4 -17 -5 -16 -5 -17 -5 -17 -5 -16 -5 -16 -6 -16 -5 -16 -6 -16 -6 -16 -6 -15 -6 -15 -6 -15 -6 -15 -6 -15 -6 -15 -6 -15 -6 -15 -6 -15 -6 0 0 -15 -5 -15 -5 -15 -5 -15 -5 -15 -4 -15 -4 -15 -4 -15 -4 -15 -3 -15 -4 -15 -3 -15 -3 -16 -3 -16 -3 -16 -3 -16 -3 -16 -2 -16 -2 -16 -2 -17 -2 -16 -2 -16 -2 -16 -2 -17 -1 -17 -2 -17 -1 0 0 0 0 0 0 0 0 0 0 ]
43.98330235481262,[110 96 6 0 0 0 0 0 0 0 0 0 12 10 11 10 12 12 11 12 11 12 10 12 10 13 10 13 9 13 9 13 9 13 8 13 8 13 8 13 7 13 8 14 8 14 7 14 7 13 7 13 7 13 7 13 7 13 7 12 7 12 7 12 0 0 7 12 7 12 7 12 7 12 8 11 7 12 8 12 8 12 8 12 9 12 9 11 9 11 9 11 9 11 10 11 10 11 10 11 10 11 10 11 10 11 10 11 10 11 11 11 11 10 11 11 11 10 0 0 0 0 0 0 0 0 0 0 ]
44.0916690826416,[110 96 6 0 0 0 0 0 0 0 0 0 -8 -15 -8 -16 -8 -15 -7 -16 -7 -16 -6 -16 -6 -16 -5 -16 -5 -17 -5 -17 -4 -16 -4 -17 -4 -16 -4 -16 -4 -16 -4 -16 -4 -16 -4 -16 -3 -16 -3 -16 -3 -15 -4 -16 -4 -15 -3 -15 -3 -15 -4 -15 0 0 -4 -15 -4 -15 -4 -15 -4 -15 -5 -15 -5 -14 -5 -14 -5 -15 -6 -14 -6 -14 -7 -14 -6 -14 -6 -14 -7 -14 -7 -14 -8 -14 -8 -14 -8 -14 -8 -14 -9 -14 -9 -14 -9 -14 -8 -14 -9 -14 -9 -14 -9 -14 0 0 0 0 0 0 0 0 0 0 ]
44.292458057403564,[-62 33 28 0 -7 26 -8 18 3 17 7 21 7 27 16 10 21 35 -16 51 12 0 31 16 22 15 24 3 29 -1 19 7 26 6 20 -11 20 -14 21 -15 21 -9 15 -7 24 -13 13 -12 12 -18 16 -17 9 -15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -18 9 -19 6 -18 2 -7 12 -2 6 -14 5 -10 -3 -17 1 -1 5 -10 4 -15 12 -10 6 -11 4 -16 0 -19 8 -16 7 -29 6 -17 12 -16 17 -15 7 -15 16 -20 14 -15 17 -9 21 -11 19 -12 22 ]
44.3939893245697,[-62 33 28 0 13 -22 14 -22 13 -21 8 -28 13 -23 11 -27 6 -26 8 -28 8 -34 6 -29 4 -26 6 -29 3 -23 7 -23 4 -27 6 -29 6 -22 7 -26 3 -26 2 -25 4 -23 2 -23 6 -23 7 -22 5 -25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -14 -13 -9 -18 -11 -17 -8 -16 -4 -16 -2 -12 -2 -18 1 -17 6 -14 3 -13 4 -12 5 -11 10 -12 12 -13 12 -11 13 -14 16 -17 15 -13 16 -17 17 -13 14 -12 15 -15 13 -17 14 -20 17 -20 14 -18 ]
44.52664494514465,[-62 33 28 0 -21 13 -19 18 -21 17 -22 19 -21 21 -21 20 -23 20 -19 20 -19 21 -19 22 -17 21 -19 21 -18 21 -19 21 -19 17 -18 21 -19 21 -17 19 -18 21 -19 20 -23 19 -20 18 -23 19 -21 18 -22 17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 -11 6 -8 5 -5 4 -3 2 -2 -2 -2 0 -3 1 2 0 3 -4 4 -4 5 -6 2 -8 1 -9 8 -11 3 -12 9 -13 9 -16 10 -16 11 -16 12 -17 12 -17 13 -20 12 -20 14 -19 15 -20 14 ]
44.69423198699951,[-125 48 8 0 0 0 0 0 0 0 0 0 -7 17 -7 18 -7 17 -8 18 -8 17 -9 18 -9 18 -10 17 -9 17 -10 17 -10 18 -10 17 -10 17 -10 16 -10 16 -10 17 -10 16 -10 16 -11 16 -10 16 -10 16 -10 15 -9 15 -9 16 -9 15 -9 16 0 0 -8 15 -8 15 -8 16 -7 15 -7 15 -7 15 -7 15 -7 15 -6 15 -6 15 -6 15 -6 15 -6 15 -5 15 -5 15 -5 15 -4 15 -5 15 -4 15 -4 14 -5 14 -4 14 -4 14 -4 14 -4 13 -4 13 0 0 0 0 0 0 0 0 0 0 ]
44.79919481277466,[-121 112 8 0 0 0 0 0 0 0 0 0 9 -15 9 -15 9 -15 10 -15 11 -15 11 -15 11 -15 11 -14 11 -15 12 -14 12 -15 13 -14 13 -14 13 -14 12 -15 12 -13 12 -14 12 -14 12 -13 13 -13 12 -13 12 -13 11 -13 12 -13 11 -12 11 -13 0 0 11 -13 11 -13 10 -13 10 -14 10 -13 9 -13 9 -13 9 -13 8 -13 8 -13 9 -13 8 -12 8 -13 8 -13 8 -13 7 -12 8 -14 7 -13 6 -12 6 -13 7 -13 6 -13 7 -12 6 -12 6 -12 5 -12 0 0 0 0 0 0 0 0 0 0 ]
44.91019868850708,[-17 -16 14 0 0 0 0 0 0 0 0 0 21 -5 22 -4 22 -3 22 -3 21 -3 23 -2 23 -2 23 -1 24 -1 23 -1 24 0 23 0 23 0 23 0 23 0 23 0 23 0 21 0 23 0 22 0 22 0 21 0 21 0 21 0 20 -1 21 -1 0 0 21 -2 21 -2 21 -2 20 -3 20 -3 20 -3 19 -3 19 -4 19 -4 18 -5 18 -4 18 -5 18 -5 18 -5 18 -6 18 -7 17 -6 17 -6 18 -6 16 -6 17 -6 17 -7 16 -7 16 -7 16 -6 16 -6 0 0 0 0 0 0 0 0 0 0 ]
45.94482088088989,[82 -96 4 0 0 0 0 0 0 0 0 0 11 25 10 26 9 26 8 27 8 26 8 27 7 27 7 28 7 28 5 27 5 27 5 27 4 28 4 27 4 27 4 27 4 27 4 26 4 26 4 26 4 26 4 25 4 25 4 25 4 24 5 25 0 0 5 24 5 23 5 23 6 23 6 23 7 23 7 22 7 21 8 20 7 21 8 21 8 20 8 20 8 20 9 19 10 19 10 19 10 18 10 18 10 18 10 17 10 16 10 16 10 16 10 16 10 16 0 0 0 0 0 0 0 0 0 0 ]
46.36921668052673,[37 80 2 0 0 0 0 0 0 0 0 0 -4 -21 -3 -22 -3 -22 -2 -22 -1 -22 -1 -22 0 -22 1 -22 1 -22 1 -21 1 -22 1 -22 1 -22 1 -21 2 -21 2 -21 2 -21 2 -20 2 -20 2 -20 2 -20 2 -20 2 -19 1 -20 1 -20 1 -20 0 0 1 -19 0 -19 0 -19 0 -18 0 -18 0 -18 0 -18 -1 -18 -1 -17 -1 -18 -2 -18 -2 -17 -2 -16 -2 -17 -2 -17 -3 -17 -3 -16 -3 -16 -3 -16 -3 -16 -4 -16 -4 -15 -4 -15 -5 -15 -4 -14 -5 -14 0 0 0 0 0 0 0 0 0 0 ]
47.04166102409363,[110 96 6 0 0 0 0 0 0 0 0 0 -5 17 -6 16 -7 16 -7 17 -8 16 -8 16 -9 16 -9 16 -9 16 -10 15 -10 15 -10 15 -10 15 -10 14 -10 14 -10 15 -10 14 -10 14 -10 14 -10 14 -10 14 -10 13 -10 13 -10 14 -10 13 -9 13 0 0 -9 13 -9 13 -9 13 -8 13 -8 13 -8 13 -7 13 -7 13 -6 13 -7 13 -6 13 -6 13 -6 13 -6 13 -6 13 -5 13 -5 13 -5 12 -5 13 -4 12 -4 12 -4 12 -4 12 -4 12 -4 12 -3 12 0 0 0 0 0 0 0 0 0 0 ]
47.423394203186035,[110 96 6 0 0 0 0 0 0 0 0 0 -12 11 -12 11 -13 11 -13 10 -14 10 -14 10 -14 10 -14 10 -14 9 -14 9 -14 9 -14 9 -15 8 -15 8 -14 8 -15 8 -14 7 -14 7 -14 7 -14 7 -14 8 -14 7 -13 7 -14 7 -13 7 -13 8 0 0 -12 8 -12 8 -12 8 -12 8 -11 8 -12 8 -11 8 -11 8 -11 8 -11 9 -10 9 -10 9 -10 9 -10 8 -9 9 -9 9 -9 9 -9 9 -8 9 -8 9 -9 9 -8 9 -8 9 -7 9 -7 9 -7 9 0 0 0 0 0 0 0 0 0 0 ]
47.53679132461548,[110 96 6 0 0 0 0 0 0 0 0 0 -18 -3 -19 -4 -18 -4 -19 -5 -18 -5 -18 -6 -18 -6 -18 -7 -18 -7 -18 -7 -18 -7 -18 -7 -18 -7 -17 -7 -17 -8 -17 -8 -17 -8 -16 -8 -17 -7 -16 -8 -16 -8 -16 -8 -16 -7 -17 -7 -16 -7 -16 -7 0 0 -16 -6 -15 -6 -16 -6 -15 -5 -15 -5 -15 -5 -15 -5 -15 -5 -15 -4 -15 -4 -16 -3 -15 -3 -15 -3 -15 -3 -15 -3 -15 -2 -15 -2 -15 -2 -15 -2 -14 -2 -15 -2 -14 -2 -14 -1 -14 0 -14 0 -13 0 0 0 0 0 0 0 0 0 0 0 ]
47.640872955322266,[110 96 6 0 0 0 0 0 0 0 0 0 -2 -25 -2 -25 -1 -26 -1 -25 0 -26 1 -25 2 -26 2 -25 2 -25 3 -25 3 -26 3 -26 4 -25 4 -25 4 -24 4 -25 4 -24 4 -24 4 -24 5 -24 4 -23 4 -23 4 -23 3 -23 3 -24 3 -23 0 0 2 -22 2 -22 2 -22 1 -21 1 -22 1 -22 1 -22 1 -22 1 -20 0 -22 -1 -21 -1 -20 -2 -20 -2 -20 -2 -21 -3 -20 -3 -20 -3 -19 -3 -20 -3 -19 -3 -19 -3 -18 -4 -18 -4 -18 -4 -18 -5 -17 0 0 0 0 0 0 0 0 0 0 ]
47.737797260284424,[110 96 6 0 0 0 0 0 0 0 0 0 -1 17 -2 18 -2 17 -3 19 -3 17 -4 18 -5 17 -5 17 -5 17 -5 16 -5 18 -5 17 -6 17 -6 17 -7 17 -6 17 -6 17 -6 15 -6 16 -6 15 -7 15 -6 15 -6 15 -6 16 -5 16 -5 16 0 0 -5 15 -4 14 -4 15 -4 14 -5 15 -4 14 -4 14 -4 14 -3 14 -3 14 -2 14 -3 14 -2 14 -2 14 -2 13 -1 14 -1 13 -1 14 -1 13 -1 13 -1 13 -1 13 0 12 1 13 0 12 0 12 0 0 0 0 0 0 0 0 0 0 ]
47.851818323135376,[110 96 6 0 0 0 0 0 0 0 0 0 -13 -19 -12 -20 -11 -20 -11 -20 -11 -21 -10 -21 -10 -21 -10 -22 -9 -21 -8 -21 -8 -22 -7 -22 -7 -22 -7 -22 -7 -22 -7 -22 -7 -22 -7 -21 -7 -21 -7 -21 -7 -21 -6 -21 -7 -20 -6 -20 -7 -20 -7 -20 0 0 -7 -19 -7 -19 -7 -18 -7 -19 -7 -18 -8 -18 -8 -18 -8 -18 -8 -17 -9 -17 -8 -17 -9 -17 -9 -16 -9 -16 -10 -16 -9 -16 -10 -15 -10 -15 -10 -15 -10 -14 -10 -15 -10 -14 -10 -14 -10 -14 -10 -13 -10 -13 0 0 0 0 0 0 0 0 0 0 ]
47.956849098205566,[110 96 6 0 0 0 0 0 0 0 0 0 10 -15 11 -15 12 -14 12 -14 12 -13 14 -14 14 -13 14 -13 14 -13 14 -12 14 -13 14 -12 14 -12 14 -12 14 -11 14 -11 15 -11 14 -11 15 -11 14 -10 14 -11 14 -10 13 -10 13 -11 13 -11 13 -11 0 0 13 -10 12 -10 13 -11 11 -10 12 -11 12 -11 11 -11 11 -11 11 -11 10 -11 10 -12 10 -11 10 -11 10 -12 9 -11 9 -12 9 -11 9 -12 9 -12 8 -11 8 -12 8 -11 7 -12 7 -12 7 -12 7 -11 0 0 0 0 0 0 0 0 0 0 ]
48.04939150810242,[110 96 6 0 0 0 0 0 0 0 0 0 20 5 20 6 20 7 20 8 20 8 20 9 19 9 19 10 18 10 18 10 19 10 19 10 19 11 18 11 17 12 18 11 17 11 17 11 17 11 17 12 17 12 16 11 16 11 17 10 16 10 17 10 0 0 16 10 16 9 16 9 16 8 16 8 16 9 15 9 16 8 15 8 15 7 16 6 16 6 16 6 16 6 16 6 16 5 16 5 16 4 16 5 15 5 15 5 14 5 15 4 15 3 15 3 14 3 0 0 0 0 0 0 0 0 0 0 ]
48.14884948730469,[110 96 6 0 0 0 0 0 0 0 0 0 -1 18 -1 19 -2 19 -2 19 -3 18 -3 19 -4 19 -5 19 -5 18 -5 18 -5 19 -6 19 -6 19 -6 18 -6 18 -6 18 -6 18 -6 17 -7 18 -7 17 -7 17 -6 16 -6 16 -6 17 -6 16 -6 17 0 0 -5 16 -5 16 -5 16 -4 15 -5 16 -4 16 -4 16 -4 15 -4 15 -3 15 -3 15 -3 15 -3 15 -2 15 -3 14 -2 15 -2 14 -1 14 -1 14 -1 14 -1 14 -1 14 -1 13 0 13 0 13 0 13 0 0 0 0 0 0 0 0 0 0 ]
48.24737048149109,[110 96 6 0 0 0 0 0 0 0 0 0 -1 24 -1 24 -2 24 -3 25 -4 25 -4 25 -5 25 -6 25 -6 24 -7 24 -7 25 -7 24 -7 24 -7 24 -8 23 -8 24 -8 23 -8 22 -8 23 -8 22 -9 22 -9 22 -9 21 -8 22 -8 22 -8 22 0 0 -7 21 -7 21 -6 21 -6 20 -6 21 -6 21 -6 20 -5 20 -5 20 -5 20 -4 20 -4 20 -3 19 -3 19 -3 19 -2 20 -2 19 -2 19 -2 19 -2 18 -2 18 -2 18 -1 18 0 18 -1 17 0 17 0 0 0 0 0 0 0 0 0 0 ]
48.33779764175415,[110 96 6 0 0 0 0 0 0 0 0 0 24 -3 25 -2 24 -1 26 0 25 0 26 1 25 2 25 2 25 3 24 3 25 2 25 3 25 3 24 4 24 5 24 4 24 5 23 5 24 5 23 5 23 5 22 5 22 5 23 4 23 4 23 3 0 0 22 3 21 3 22 3 20 2 21 3 21 2 21 2 20 1 20 2 20 1 20 0 20 0 20 -1 20 -1 19 -1 20 -1 19 -2 19 -2 19 -2 18 -2 18 -2 18 -2 17 -3 18 -4 17 -3 17 -4 0 0 0 0 0 0 0 0 0 0 ]
48.44884657859802,[110 96 6 0 0 0 0 0 0 0 0 0 -18 18 -19 18 -19 17 -20 17 -20 16 -21 16 -22 15 -22 14 -22 14 -22 14 -23 14 -22 14 -23 13 -22 13 -23 12 -23 13 -22 12 -22 12 -22 12 -22 11 -23 11 -22 10 -21 11 -21 12 -21 12 -21 12 0 0 -20 12 -19 12 -19 13 -18 12 -19 12 -19 12 -19 11 -18 12 -17 12 -17 12 -17 14 -16 14 -16 13 -16 14 -16 14 -15 14 -15 14 -14 14 -14 14 -14 13 -14 14 -13 14 -13 14 -12 14 -12 14 -12 14 0 0 0 0 0 0 0 0 0 0 ]
48.549845695495605,[110 96 6 0 0 0 0 0 0 0 0 0 -12 13 -12 13 -13 13 -14 12 -14 12 -15 12 -15 11 -15 10 -15 11 -15 10 -16 11 -15 11 -16 10 -15 10 -16 9 -16 10 -15 9 -15 9 -15 9 -16 9 -16 8 -15 8 -15 8 -15 9 -15 9 -14 9 0 0 -14 9 -14 9 -13 10 -12 10 -13 9 -13 9 -13 9 -12 9 -11 9 -11 10 -11 10 -11 10 -10 10 -10 10 -10 10 -10 11 -9 11 -9 10 -9 10 -9 10 -9 10 -9 10 -8 10 -8 11 -8 10 -7 10 0 0 0 0 0 0 0 0 0 0 ]
48.66118621826172,[110 96 6 0 0 0 0 0 0 0 0 0 8 -17 8 -17 9 -16 9 -16 9 -16 10 -16 11 -16 11 -15 11 -15 11 -15 11 -16 11 -15 12 -15 12 -14 12 -14 12 -14 12 -14 11 -14 12 -14 12 -13 12 -13 12 -13 11 -13 11 -14 11 -13 10 -13 0 0 10 -13 10 -13 10 -13 9 -13 9 -13 9 -13 9 -13 9 -13 8 -12 8 -13 7 -14 7 -14 7 -13 7 -13 7 -13 6 -14 6 -13 6 -14 6 -13 6 -13 6 -13 5 -13 5 -13 4 -14 4 -13 4 -13 0 0 0 0 0 0 0 0 0 0 ]
48.76078653335571,[110 96 6 0 0 0 0 0 0 0 0 0 -3 18 -4 18 -4 17 -4 18 -5 18 -5 18 -6 18 -6 17 -7 17 -6 17 -7 18 -7 17 -7 17 -7 17 -8 16 -7 17 -8 16 -7 16 -8 16 -8 16 -8 15 -8 16 -7 15 -7 15 -7 15 -7 15 0 0 -7 15 -6 15 -6 15 -5 14 -5 15 -5 15 -5 14 -5 14 -4 14 -4 14 -4 15 -3 14 -3 14 -3 14 -3 14 -2 14 -2 14 -2 13 -2 13 -2 13 -2 13 -2 13 -1 13 -1 13 -1 12 0 13 0 0 0 0 0 0 0 0 0 0 ]
48.86836767196655,[110 96 6 0 0 0 0 0 0 0 0 0 -10 -16 -10 -16 -9 -16 -9 -17 -8 -17 -9 -18 -8 -18 -7 -18 -7 -19 -7 -18 -6 -19 -6 -18 -6 -19 -6 -18 -6 -18 -5 -18 -5 -18 -5 -18 -5 -18 -5 -18 -5 -18 -5 -17 -5 -17 -5 -17 -5 -17 -5 -17 0 0 -5 -16 -6 -16 -6 -16 -6 -15 -6 -16 -6 -16 -6 -15 -6 -15 -6 -14 -7 -15 -7 -14 -7 -14 -7 -14 -7 -14 -8 -13 -8 -13 -8 -13 -8 -13 -8 -13 -8 -12 -8 -12 -8 -12 -8 -12 -8 -12 -8 -11 -8 -11 0 0 0 0 0 0 0 0 0 0 ]
48.967795848846436,[110 96 6 0 0 0 0 0 0 0 0 0 17 -6 18 -5 18 -4 18 -4 18 -3 18 -3 19 -3 18 -2 18 -2 18 -1 19 -2 18 -2 18 -1 18 -1 18 -1 18 -1 18 -1 17 -1 17 -1 18 -1 17 -1 17 -1 17 -1 17 -1 17 -1 16 -1 0 0 16 -2 16 -2 16 -3 15 -3 15 -3 15 -3 15 -3 15 -4 14 -4 14 -4 14 -4 14 -5 14 -5 14 -5 13 -5 13 -6 13 -6 13 -6 13 -6 12 -6 12 -6 12 -6 12 -6 12 -7 11 -6 11 -7 0 0 0 0 0 0 0 0 0 0 ]
49.05381155014038,[110 96 6 0 0 0 0 0 0 0 0 0 10 14 9 15 9 15 9 16 9 16 8 16 8 16 7 17 7 16 7 17 7 17 7 17 6 17 6 17 6 17 6 17 6 17 6 16 6 16 6 17 6 16 6 16 6 16 6 16 6 15 6 15 0 0 7 14 7 14 7 14 7 14 7 14 7 13 7 13 7 13 8 12 8 13 8 12 8 12 8 12 8 12 9 11 9 11 9 11 9 10 9 10 9 10 9 10 9 9 9 9 9 9 9 9 9 8 0 0 0 0 0 0 0 0 0 0 ]
49.15342044830322,[110 96 6 0 0 0 0 0 0 0 0 0 13 -11 14 -10 14 -10 14 -10 15 -9 15 -9 16 -8 16 -8 16 -8 16 -7 16 -8 16 -7 16 -7 16 -7 16 -6 16 -7 16 -6 15 -6 15 -6 16 -6 16 -6 15 -6 15 -6 15 -6 15 -6 14 -6 0 0 14 -6 14 -6 14 -7 13 -6 13 -7 13 -7 13 -7 12 -7 12 -7 12 -7 12 -8 12 -8 11 -8 12 -8 11 -8 11 -8 11 -8 10 -8 10 -8 10 -8 10 -8 10 -9 10 -8 9 -9 9 -8 9 -8 0 0 0 0 0 0 0 0 0 0 ]
49.25862383842468,[110 96 6 0 0 0 0 0 0 0 0 0 8 -16 8 -16 8 -15 9 -16 9 -15 10 -15 10 -14 11 -14 11 -14 11 -14 11 -14 11 -14 12 -14 12 -13 11 -13 11 -13 11 -13 11 -12 11 -12 12 -12 12 -12 11 -12 11 -12 11 -12 11 -12 11 -12 0 0 10 -12 10 -12 10 -12 9 -12 9 -12 9 -12 9 -12 9 -12 8 -12 8 -12 8 -12 8 -12 7 -12 7 -12 7 -12 7 -13 7 -12 6 -12 6 -12 5 -12 6 -12 5 -12 5 -12 5 -12 5 -12 4 -11 0 0 0 0 0 0 0 0 0 0 ]
49.347960472106934,[110 96 6 0 0 0 0 0 0 0 0 0 6 24 5 24 5 25 4 25 3 25 3 26 3 26 1 26 2 26 1 25 0 26 0 26 0 26 -1 25 -1 25 0 26 -1 25 -1 24 -1 25 -1 25 -1 24 0 23 -1 23 -1 24 -1 23 0 23 0 0 1 22 1 22 1 22 2 21 2 22 2 21 3 21 3 21 3 20 3 21 4 20 4 20 4 19 4 19 5 19 5 19 6 19 6 19 6 18 7 17 7 18 6 17 7 17 7 17 7 17 7 16 0 0 0 0 0 0 0 0 0 0 ]
49.4474196434021,[110 96 6 0 0 0 0 0 0 0 0 0 -16 6 -17 6 -17 5 -17 5 -18 5 -18 4 -18 4 -18 4 -18 3 -18 3 -18 3 -18 3 -18 3 -18 2 -17 2 -18 2 -17 2 -17 2 -17 2 -17 2 -17 2 -17 2 -17 2 -17 2 -16 2 -16 2 0 0 -15 3 -16 3 -15 3 -15 3 -15 3 -15 3 -15 4 -14 4 -14 4 -15 4 -14 5 -14 4 -13 5 -13 5 -13 5 -13 6 -13 6 -12 5 -12 6 -12 6 -12 6 -12 6 -12 6 -11 7 -11 6 -11 6 0 0 0 0 0 0 0 0 0 0 ]
49.55551719665527,[110 96 6 0 0 0 0 0 0 0 0 0 12 -18 13 -18 13 -18 14 -18 14 -17 15 -17 15 -17 15 -16 16 -16 16 -15 16 -16 16 -15 16 -15 16 -15 16 -15 16 -15 16 -14 16 -14 16 -14 16 -14 16 -13 15 -14 15 -13 15 -14 15 -14 15 -14 0 0 14 -14 13 -14 13 -14 12 -14 13 -14 13 -15 12 -14 12 -15 11 -14 11 -14 10 -15 11 -14 10 -14 10 -15 10 -15 9 -15 9 -15 8 -15 8 -15 8 -15 8 -15 7 -15 7 -15 7 -15 7 -15 6 -14 0 0 0 0 0 0 0 0 0 0 ]
49.648385524749756,[110 96 6 0 0 0 0 0 0 0 0 0 1 17 1 17 1 17 0 17 0 18 0 17 -1 18 -2 17 -1 17 -2 17 -2 18 -2 17 -3 17 -3 17 -3 17 -3 17 -3 16 -3 16 -3 16 -3 16 -3 16 -3 16 -3 16 -3 16 -3 16 -2 15 0 0 -2 15 -2 15 -1 15 -1 15 -1 15 -1 14 -1 14 0 14 0 14 0 14 0 14 0 14 0 13 1 13 1 13 2 13 2 13 2 13 2 13 2 12 2 12 2 12 2 12 3 12 3 12 3 11 0 0 0 0 0 0 0 0 0 0 ]
49.75679063796997,[110 96 6 0 0 0 0 0 0 0 0 0 -17 -4 -17 -4 -18 -5 -18 -5 -17 -6 -17 -6 -18 -6 -17 -7 -17 -7 -17 -7 -17 -7 -17 -8 -17 -8 -16 -8 -16 -8 -16 -8 -16 -8 -16 -8 -16 -8 -16 -8 -16 -8 -15 -8 -15 -8 -16 -8 -15 -8 -15 -8 0 0 -15 -7 -15 -6 -15 -6 -15 -6 -15 -6 -15 -6 -15 -5 -14 -5 -14 -5 -14 -4 -15 -4 -14 -4 -14 -4 -14 -3 -14 -3 -14 -3 -14 -3 -14 -2 -14 -2 -14 -2 -14 -2 -13 -2 -13 -2 -13 -1 -13 -1 -13 -1 0 0 0 0 0 0 0 0 0 0 ]
49.86138463020325,[110 96 6 0 0 0 0 0 0 0 0 0 13 -13 14 -13 14 -13 15 -13 15 -12 16 -12 16 -11 16 -11 17 -10 16 -10 17 -11 17 -11 17 -10 16 -10 17 -9 17 -10 17 -9 16 -9 17 -9 17 -8 16 -8 16 -8 16 -9 16 -9 16 -9 15 -9 0 0 15 -9 14 -9 14 -9 13 -9 14 -10 14 -9 14 -9 13 -9 13 -10 12 -10 12 -11 12 -10 11 -10 12 -10 11 -10 11 -11 11 -11 10 -11 11 -11 10 -11 10 -11 9 -11 9 -11 8 -12 8 -11 8 -11 0 0 0 0 0 0 0 0 0 0 ]
49.95778965950012,[110 96 6 0 0 0 0 0 0 0 0 0 14 20 14 21 14 21 13 22 12 22 12 23 12 23 11 23 11 23 10 23 10 24 10 24 10 24 9 23 8 23 9 24 8 23 8 22 8 23 8 23 8 22 7 22 7 22 8 22 8 22 8 22 0 0 8 21 8 20 9 20 9 19 9 20 9 19 9 19 9 18 10 18 10 18 10 18 10 17 10 17 11 17 11 17 12 16 11 15 11 15 12 15 11 15 12 15 11 14 11 14 12 13 11 13 12 13 0 0 0 0 0 0 0 0 0 0 ]
50.04393172264099,[110 96 6 0 0 0 0 0 0 0 0 0 8 18 8 19 8 19 8 20 6 19 7 20 6 20 5 20 5 20 5 20 5 21 4 21 4 21 4 20 3 20 4 20 4 20 3 19 4 20 3 20 3 19 3 19 3 19 3 19 4 18 4 19 0 0 4 18 4 17 5 18 5 17 5 17 5 17 5 17 5 16 6 15 5 16 6 16 6 15 6 15 6 16 6 15 7 15 7 14 7 14 8 14 7 13 7 14 7 13 8 13 8 13 8 12 8 12 0 0 0 0 0 0 0 0 0 0 ]
50.133787870407104,[110 96 6 0 0 0 0 0 0 0 0 0 6 21 5 22 5 22 4 23 3 23 3 23 2 23 2 23 1 23 1 22 1 23 1 23 1 23 0 23 -1 23 0 23 0 23 0 21 0 22 -1 22 -1 22 -1 21 -1 20 0 22 0 22 0 21 0 0 1 21 1 20 1 21 2 19 1 20 2 20 1 20 2 19 3 19 3 18 4 19 3 18 4 18 4 18 4 17 5 18 5 17 5 17 5 17 5 16 5 17 5 16 5 15 6 15 6 15 6 15 0 0 0 0 0 0 0 0 0 0 ]
